id_accident,jour,mois,annee,heure_minute,luminosite,meteo,type_collision,departement,commune,agglomeration,categorie_route,regime_circulation,profil_route,etat_surface
202300042035,1,9,2023,01:10,5,1,3,75,75115,2,4,-1,1,1
202300042035,1,9,2023,01:10,5,1,3,75,75115,2,4,2,1,1
202300042036,9,10,2023,17:00,1,1,3,13,13056,2,7,3,2,1
202300042036,9,10,2023,17:00,1,1,3,13,13056,2,7,2,2,1
202300042036,9,10,2023,17:00,1,1,3,13,13056,2,7,3,2,1
202300042037,22,2,2023,08:25,1,1,1,74,74236,1,3,2,2,7
202300042038,4,12,2023,16:45,5,2,6,13,13005,2,4,2,1,2
202300042039,6,4,2023,20:10,1,2,1,37,37261,2,4,2,2,2
202300042039,6,4,2023,20:10,1,2,1,37,37261,2,4,2,2,2
202300042040,1,9,2023,15:15,1,1,2,75,75114,2,4,2,2,1
202300042040,1,9,2023,15:15,1,1,2,75,75114,2,4,1,1,1
202300042041,22,2,2023,11:45,1,1,7,2A,2A008,1,3,2,2,1
202300042042,6,4,2023,09:25,1,1,6,37,37261,2,4,2,1,1
202300042043,8,12,2023,08:50,1,3,2,13,13019,1,3,-1,1,2
202300042044,31,8,2023,16:51,1,2,6,75,75114,2,4,3,1,2
202300042044,31,8,2023,16:51,1,2,6,75,75114,2,4,-1,1,2
202300042045,8,2,2023,15:20,1,1,2,2A,2A004,2,4,2,2,1
202300042046,5,4,2023,17:25,1,1,7,37,37195,1,4,2,1,1
202300042047,7,12,2023,19:00,3,1,2,11,11069,2,3,2,1,1
202300042048,14,2,2023,15:15,1,1,3,80,80318,2,3,2,1,1
202300042048,14,2,2023,15:15,1,1,3,80,80318,2,3,2,1,1
202300042049,31,8,2023,14:00,1,2,2,75,75114,2,4,1,1,2
202300042049,31,8,2023,14:00,1,2,2,75,75114,2,4,2,1,2
202300042050,5,4,2023,16:16,1,1,7,36,36159,2,3,2,1,1
202300042051,8,12,2023,17:20,5,1,6,10,10387,2,4,1,2,2
202300042052,23,2,2023,19:00,3,2,6,82,82081,1,3,2,1,2
202300042053,6,4,2023,16:00,1,1,6,35,35238,2,4,2,1,1
202300042054,1,9,2023,16:05,1,1,6,75,75111,2,4,-1,1,1
202300042054,1,9,2023,16:05,1,1,6,75,75111,2,4,2,1,1
202300042055,22,2,2023,22:10,3,2,6,11,11209,1,3,2,1,2
202300042056,6,4,2023,12:45,1,1,6,35,35238,2,4,2,2,2
202300042057,1,9,2023,16:47,1,1,6,75,75108,2,4,-1,1,1
202300042057,1,9,2023,16:47,1,1,6,75,75108,2,4,2,1,1
202300042058,16,2,2023,16:45,1,1,3,71,71248,1,3,2,1,1
202300042058,16,2,2023,16:45,1,1,3,71,71248,1,3,2,1,1
202300042059,7,12,2023,07:05,5,1,1,10,10325,2,4,2,1,1
202300042060,1,4,2023,12:42,1,1,6,34,34172,2,4,1,1,1
202300042061,22,2,2023,10:40,1,2,6,63,63268,1,3,2,1,2
202300042062,29,8,2023,12:30,1,1,7,75,75108,2,4,-1,2,9
202300042062,29,8,2023,12:30,1,1,7,75,75108,2,4,2,1,9
202300042063,8,12,2023,07:35,5,2,6,06,06027,2,7,3,1,2
202300042064,6,4,2023,19:22,1,1,3,33,33281,2,4,3,1,1
202300042064,6,4,2023,19:22,1,1,3,33,33281,2,4,2,1,1
202300042065,6,12,2023,15:15,1,1,3,06,06027,2,7,2,1,1
202300042066,31,8,2023,15:26,1,2,2,75,75107,2,4,1,1,2
202300042066,31,8,2023,15:26,1,2,2,75,75107,2,4,1,1,2
202300042067,22,2,2023,21:15,3,2,3,63,63045,1,3,2,1,2
202300042067,22,2,2023,21:15,3,2,3,63,63045,1,3,2,1,2
202300042068,8,12,2023,18:45,3,8,6,04,04112,2,3,2,1,2
202300042069,5,4,2023,16:00,1,1,3,33,33192,2,3,1,1,1
202300042069,5,4,2023,16:00,1,1,3,33,33192,2,3,3,1,1
202300042070,23,2,2023,11:10,1,1,6,76,76192,1,3,2,2,1
202300042071,31,8,2023,09:54,1,1,6,75,75107,2,4,1,1,1
202300042071,31,8,2023,09:54,1,1,6,75,75107,2,4,1,1,1
202300042072,22,2,2023,13:20,1,1,6,49,49030,1,3,2,1,1
202300042073,8,12,2023,19:30,5,1,2,75,75118,2,4,1,1,1
202300042074,5,4,2023,08:15,1,1,3,33,33281,2,4,3,1,1
202300042074,5,4,2023,08:15,1,1,3,33,33281,2,4,2,1,1
202300042075,1,9,2023,00:55,5,2,6,75,75104,2,4,-1,1,2
202300042075,1,9,2023,00:55,5,2,6,75,75104,2,4,1,1,2
202300042076,22,2,2023,19:00,5,2,3,49,49069,2,3,2,1,2
202300042076,22,2,2023,19:00,5,2,3,49,49069,2,3,2,1,2
202300042077,7,12,2023,00:00,5,1,7,75,75112,2,4,1,1,1
202300042078,1,9,2023,04:30,5,1,6,94,94078,2,4,-1,1,1
202300042078,1,9,2023,04:30,5,1,6,94,94078,2,4,2,1,1
202300042079,23,2,2023,11:20,1,2,3,47,47100,1,2,2,1,2
202300042080,6,4,2023,08:00,1,8,5,31,31555,2,4,2,1,1
202300042081,23,2,2023,06:30,4,8,6,44,44037,1,3,2,1,2
202300042082,31,3,2023,15:50,1,1,6,30,30189,2,4,2,1,1
202300042083,1,9,2023,17:50,1,1,3,94,94068,2,4,2,1,1
202300042084,8,12,2023,14:40,1,1,3,75,75119,2,4,2,1,1
202300042084,8,12,2023,14:40,1,1,3,75,75119,2,4,2,1,1
202300042085,23,2,2023,06:55,3,1,2,44,44045,1,3,2,1,1
202300042086,6,4,2023,17:50,1,1,2,29,29019,2,4,-1,1,1
202300042087,8,12,2023,00:20,5,3,6,75,75119,2,4,1,1,2
202300042087,8,12,2023,00:20,5,3,6,75,75119,2,4,3,1,2
202300042088,23,2,2023,11:20,1,1,1,35,35184,1,3,2,3,1
202300042089,29,8,2023,17:25,1,1,3,94,94068,2,4,2,1,1
202300042090,6,4,2023,09:05,1,2,3,29,29019,2,4,1,1,2
202300042090,6,4,2023,09:05,1,2,3,29,29019,2,4,1,3,2
202300042091,20,2,2023,19:00,2,1,1,29,29076,1,4,2,2,1
202300042092,8,12,2023,21:35,5,1,2,75,75117,2,4,2,2,1
202300042092,8,12,2023,21:35,5,1,2,75,75117,2,4,2,1,1
202300042093,1,9,2023,09:45,1,1,3,94,94046,2,3,2,1,1
202300042094,22,2,2023,07:40,1,8,7,38,38351,1,3,2,1,1
202300042095,8,12,2023,09:30,1,8,3,75,75116,2,4,3,1,2
202300042096,7,12,2023,21:30,5,2,6,75,75116,2,4,2,1,2
202300042096,7,12,2023,21:30,5,2,6,75,75116,2,4,1,1,2
202300042097,22,2,2023,20:00,3,2,1,38,38179,1,7,2,2,2
202300042098,5,4,2023,08:15,1,1,3,27,27229,2,4,2,1,1
202300042098,5,4,2023,08:15,1,1,3,27,27229,2,4,2,1,1
202300042099,1,9,2023,12:30,1,1,2,94,94038,2,3,2,1,1
202300042099,1,9,2023,12:30,1,1,2,94,94038,2,3,1,1,1
202300042100,7,12,2023,06:00,5,1,3,75,75116,2,4,2,1,1
202300042100,7,12,2023,06:00,5,1,3,75,75116,2,4,2,1,1
202300042101,6,4,2023,12:20,1,1,6,25,25388,2,4,3,2,1
202300042102,5,8,2023,05:21,5,1,3,94,94021,2,4,1,4,1
202300042103,23,2,2023,14:50,1,8,3,06,06148,1,3,2,1,1
202300042104,7,12,2023,14:00,1,8,6,75,75114,2,4,2,1,2
202300042104,7,12,2023,14:00,1,8,6,75,75114,2,4,1,1,2
202300042105,12,2,2023,10:50,1,1,3,73,73059,1,3,2,2,1
202300042106,6,4,2023,17:35,1,1,2,22,22187,2,4,2,1,1
202300042106,6,4,2023,17:35,1,1,2,22,22187,2,4,2,1,1
202300042107,1,9,2023,16:45,1,1,2,94,94074,2,4,1,1,1
202300042108,8,12,2023,21:00,5,1,7,75,75109,2,4,2,1,1
202300042109,5,4,2023,18:28,1,1,2,22,22113,2,3,2,1,1
202300042110,21,2,2023,13:40,1,1,3,21,21579,1,3,-1,1,1
202300042110,21,2,2023,13:40,1,1,3,21,21579,1,3,2,1,1
202300042111,8,12,2023,10:40,1,1,7,75,75108,2,4,2,1,2
202300042111,8,12,2023,10:40,1,1,7,75,75108,2,4,2,1,2
202300042112,1,9,2023,17:30,1,1,6,94,94022,2,3,1,1,1
202300042112,1,9,2023,17:30,1,1,6,94,94022,2,3,1,1,1
202300042113,8,12,2023,09:35,1,2,6,75,75103,2,4,1,1,2
202300042114,22,2,2023,19:00,3,2,3,40,40287,2,4,2,1,2
202300042115,31,8,2023,20:00,2,2,5,94,94022,2,4,3,1,2
202300042116,5,4,2023,17:30,1,1,2,21,21166,2,4,3,1,1
202300042117,22,2,2023,23:40,3,3,6,87,87188,1,3,2,2,2
202300042118,7,12,2023,20:40,5,2,6,75,75101,2,4,2,1,2
202300042118,7,12,2023,20:40,5,2,6,75,75101,2,4,2,1,2
202300042119,22,2,2023,18:25,2,8,1,49,49018,1,3,2,1,2
202300042120,1,9,2023,17:20,1,1,6,93,93059,2,3,3,1,1
202300042121,5,4,2023,08:55,1,1,1,18,18279,1,3,2,1,1
202300042122,7,12,2023,10:15,1,1,3,75,75104,2,4,2,1,1
202300042122,7,12,2023,10:15,1,1,3,75,75104,2,4,2,1,1
202300042123,6,4,2023,18:30,1,1,3,17,17291,1,2,3,1,1
202300042124,1,9,2023,14:50,1,1,3,93,93077,2,3,1,1,1
202300042125,8,12,2023,15:10,1,1,6,94,94067,2,4,-1,1,1
202300042125,8,12,2023,15:10,1,1,6,94,94067,2,4,1,1,1
202300042126,22,2,2023,17:26,1,1,5,06,06088,1,1,3,1,1
202300042127,5,4,2023,18:50,1,1,4,13,13054,2,4,3,1,1
202300042128,1,9,2023,16:00,1,1,6,93,93049,2,3,1,1,1
202300042128,1,9,2023,16:00,1,1,6,93,93049,2,3,2,1,1
202300042129,22,2,2023,18:30,3,3,7,34,34172,1,1,1,1,2
202300042130,8,12,2023,00:38,5,3,3,94,94080,2,3,4,1,2
202300042130,8,12,2023,00:38,5,3,3,94,94080,2,3,-1,1,2
202300042131,31,8,2023,23:50,5,2,6,93,93005,2,4,3,1,2
202300042132,6,4,2023,17:50,1,1,3,13,13203,2,4,1,4,1
202300042132,6,4,2023,17:50,1,1,3,13,13203,2,4,2,1,1
202300042133,23,2,2023,07:01,2,1,5,69,69013,1,3,2,1,2
202300042134,3,4,2023,03:50,2,1,6,13,13216,1,3,2,2,1
202300042135,12,9,2023,09:06,1,1,3,93,93001,2,4,1,1,1
202300042136,18,2,2023,20:45,3,1,7,73,73257,1,3,2,2,1
202300042137,8,12,2023,18:00,5,2,3,94,94044,2,4,2,1,2
202300042138,6,4,2023,15:15,1,1,1,13,13212,2,4,2,1,1
202300042138,6,4,2023,15:15,1,1,1,13,13212,2,4,2,2,1
202300042139,22,2,2023,23:49,3,1,6,974,97418,1,2,3,1,1
202300042140,31,8,2023,15:20,1,2,6,92,92064,2,4,1,2,2
202300042140,31,8,2023,15:20,1,2,6,92,92064,2,4,1,2,2
202300042141,6,4,2023,14:00,1,1,1,13,13206,2,4,2,2,1
202300042142,8,12,2023,16:10,1,1,3,94,94068,2,4,2,1,1
202300042143,22,2,2023,19:30,5,1,5,978,97801,2,2,2,2,1
202300042144,1,9,2023,15:10,1,2,3,92,92063,2,3,2,1,2
202300042144,1,9,2023,15:10,1,2,3,92,92063,2,3,2,1,2
202300042145,6,4,2023,13:50,1,1,6,13,13208,2,4,2,1,1
202300042146,21,2,2023,21:58,3,1,7,95,95370,1,3,2,2,1
202300042147,8,12,2023,08:15,2,2,3,94,94068,2,4,2,1,2
202300042148,6,4,2023,08:15,1,1,2,13,13215,2,4,3,2,1
202300042149,1,9,2023,17:50,1,1,3,92,92062,2,4,2,2,2
202300042150,23,2,2023,09:45,1,8,7,84,84078,1,4,-1,1,1
202300042150,23,2,2023,09:45,1,8,7,84,84078,1,4,2,1,2
202300042151,5,4,2023,18:30,1,1,1,13,13005,2,4,2,1,1
202300042152,9,2,2023,10:16,1,7,6,06,06157,2,7,1,1,1
202300042153,8,12,2023,09:00,1,8,3,94,94043,2,3,1,1,1
202300042153,8,12,2023,09:00,1,8,3,94,94043,2,3,1,1,1
202300042154,5,4,2023,20:00,2,1,6,10,10387,2,4,-1,2,1
202300042154,5,4,2023,20:00,2,1,6,10,10387,2,4,-1,2,1
202300042155,1,9,2023,09:55,1,1,4,92,92020,2,4,-1,2,1
202300042156,22,2,2023,22:30,3,8,6,55,55531,1,3,2,1,2
202300042157,23,2,2023,09:00,1,1,7,03,03265,1,3,2,1,2
202300042158,8,12,2023,00:50,5,2,6,94,94041,2,3,2,1,2
202300042158,8,12,2023,00:50,5,2,6,94,94041,2,3,2,1,2
202300042159,1,9,2023,17:45,1,1,2,92,92048,2,4,2,1,1
202300042160,5,4,2023,19:00,1,1,2,10,10325,2,2,2,1,1
202300042161,23,2,2023,14:35,1,1,6,03,03286,1,2,2,1,1
202300042162,1,9,2023,17:00,1,1,3,92,92012,2,4,-1,2,1
202300042163,23,2,2023,01:35,4,1,6,73,73215,1,3,2,1,2
202300042164,8,12,2023,20:50,5,2,6,94,94046,2,4,2,1,2
202300042165,5,4,2023,12:15,1,1,1,10,10387,2,4,2,1,1
202300042166,1,9,2023,00:05,5,1,6,80,80016,2,3,2,1,2
202300042167,5,4,2023,08:10,1,7,1,10,10333,2,4,2,1,1
202300042168,7,12,2023,22:05,5,3,2,94,94011,2,3,1,1,2
202300042169,22,2,2023,16:15,1,8,5,38,38072,2,4,2,1,1
202300042170,1,9,2023,17:36,1,1,1,17,17420,2,3,2,3,1
202300042171,6,4,2023,16:25,1,1,1,06,06069,2,4,2,2,1
202300042172,8,12,2023,07:40,3,2,3,94,94004,1,2,1,1,2
202300042173,18,2,2023,22:02,3,1,3,22,22162,1,3,2,2,1
202300042174,8,12,2023,09:05,1,2,3,94,94002,2,4,1,1,2
202300042175,18,2,2023,19:57,3,1,3,22,22086,1,4,2,1,1
202300042176,31,8,2023,17:30,1,1,2,31,31182,2,7,2,1,1
202300042177,8,12,2023,09:00,1,8,6,93,93066,2,3,2,1,1
202300042178,6,4,2023,15:10,1,1,4,04,04112,2,4,2,1,1
202300042179,8,12,2023,08:20,2,2,3,93,93055,2,3,2,2,2
202300042179,8,12,2023,08:20,2,2,3,93,93055,2,3,2,1,2
202300042180,1,9,2023,17:00,1,1,7,974,97404,2,4,3,1,1
202300042181,12,2,2023,19:46,5,1,3,59,59506,2,3,2,1,1
202300042181,12,2,2023,19:46,5,1,3,59,59506,2,3,2,1,1
202300042182,8,12,2023,14:05,1,8,1,93,93051,2,3,2,1,1
202300042183,6,4,2023,21:19,5,1,2,75,75118,2,4,1,1,1
202300042184,1,9,2023,14:00,1,1,7,01,01153,1,3,2,1,1
202300042185,8,12,2023,12:28,1,1,6,93,93031,2,4,1,1,2
202300042186,2,9,2023,15:00,1,1,7,38,38566,1,3,2,1,1
202300042187,7,4,2023,22:50,5,1,2,75,75105,2,4,1,1,1
202300042187,7,4,2023,22:50,5,1,2,75,75105,2,4,1,1,1
202300042188,8,12,2023,21:10,5,1,3,92,92062,2,3,1,1,1
202300042189,6,4,2023,08:25,1,2,6,75,75120,2,4,-1,1,2
202300042189,6,4,2023,08:25,1,2,6,75,75120,2,4,2,1,2
202300042190,2,9,2023,02:10,3,8,2,85,85301,1,3,2,1,2
202300042191,8,12,2023,11:05,1,1,2,92,92050,2,3,1,1,1
202300042192,7,4,2023,03:30,5,1,2,75,75119,2,4,2,1,1
202300042192,7,4,2023,03:30,5,1,2,75,75119,2,4,2,4,1
202300042193,8,12,2023,15:59,1,1,2,92,92044,2,3,1,1,1
202300042194,2,9,2023,10:50,1,1,6,67,67414,2,3,1,1,1
202300042194,2,9,2023,10:50,1,1,6,67,67414,2,3,1,1,1
202300042195,7,4,2023,20:00,1,1,3,75,75118,2,4,1,1,1
202300042195,7,4,2023,20:00,1,1,3,75,75118,2,4,2,1,1
202300042196,2,9,2023,08:15,3,2,6,65,65165,1,3,2,1,2
202300042197,8,12,2023,00:56,5,2,3,92,92044,2,4,1,1,2
202300042197,8,12,2023,00:56,5,2,3,92,92044,2,4,1,1,2
202300042198,6,4,2023,23:00,5,1,3,75,75115,2,4,-1,1,1
202300042198,6,4,2023,23:00,5,1,3,75,75115,2,4,2,1,1
202300042199,31,8,2023,11:30,1,1,3,81,81101,1,2,2,1,1
202300042200,8,12,2023,15:00,1,1,2,92,92036,2,1,1,2,1
202300042200,8,12,2023,15:00,1,1,2,92,92036,2,1,1,1,1
202300042201,6,4,2023,08:54,1,2,2,75,75107,2,4,-1,1,2
202300042201,6,4,2023,08:54,1,2,2,75,75107,2,4,2,1,2
202300042202,8,12,2023,12:30,1,1,3,92,92035,2,4,1,1,1
202300042203,1,9,2023,17:10,1,1,6,11,11033,1,3,2,1,1
202300042204,7,4,2023,17:55,1,1,6,75,75101,2,4,2,1,1
202300042204,7,4,2023,17:55,1,1,6,75,75101,2,4,1,1,1
202300042205,7,12,2023,18:55,5,2,6,92,92025,2,4,2,1,2
202300042205,7,12,2023,18:55,5,2,6,92,92025,2,4,2,1,2
202300042206,1,9,2023,17:45,1,1,3,89,89133,2,4,2,1,1
202300042207,7,4,2023,11:05,1,1,6,75,75109,2,4,2,1,1
202300042207,7,4,2023,11:05,1,1,6,75,75109,2,4,1,1,1
202300042208,1,9,2023,16:27,1,1,1,63,63003,1,3,2,2,1
202300042209,8,12,2023,16:00,1,1,3,92,92071,2,3,2,1,1
202300042209,8,12,2023,16:00,1,1,3,92,92071,2,3,1,1,1
202300042210,7,4,2023,09:50,1,1,1,94,94041,2,3,2,1,1
202300042210,7,4,2023,09:50,1,1,1,94,94041,2,3,1,1,1
202300042211,10,11,2023,19:10,2,1,2,92,92036,2,3,2,1,2
202300042212,7,4,2023,14:00,1,1,3,94,94065,2,3,2,1,1
202300042213,30,8,2023,12:54,1,1,3,35,35040,1,3,2,1,1
202300042214,8,12,2023,22:54,3,1,3,35,35145,1,3,2,1,2
202300042214,8,12,2023,22:54,3,1,3,35,35145,1,3,2,3,2
202300042215,7,4,2023,19:25,1,1,1,94,94033,2,4,2,2,1
202300042216,1,12,2023,07:30,5,1,6,35,35236,2,3,2,1,1
202300042216,1,12,2023,07:30,5,1,6,35,35236,2,3,2,2,1
202300042217,2,9,2023,16:30,1,1,1,29,29113,1,3,2,1,1
202300042218,7,4,2023,08:40,1,1,1,94,94054,2,4,2,3,1
202300042218,7,4,2023,08:40,1,1,1,94,94054,2,4,2,1,1
202300042219,8,12,2023,18:35,3,5,1,37,37160,1,3,2,1,1
202300042220,1,9,2023,16:45,1,1,6,38,38511,2,4,-1,1,1
202300042221,7,4,2023,13:15,1,1,2,94,94060,2,3,3,1,1
202300042222,9,12,2023,06:55,3,3,6,87,87183,1,3,2,1,2
202300042222,9,12,2023,06:55,3,3,6,87,87183,1,3,-1,1,2
202300042223,7,4,2023,19:00,1,1,3,94,94017,2,4,1,1,1
202300042224,1,9,2023,18:25,1,1,1,38,38422,1,3,2,2,1
202300042225,8,12,2023,20:05,3,2,3,49,49092,1,3,2,1,2
202300042225,8,12,2023,20:05,3,2,3,49,49092,1,3,2,1,2
202300042226,7,4,2023,15:00,1,1,2,94,94017,2,4,3,2,1
202300042227,5,4,2023,15:40,1,1,6,94,94002,2,4,1,1,1
202300042228,9,12,2023,18:00,5,6,6,35,35308,2,4,-1,-1,2
202300042228,9,12,2023,18:00,5,6,6,35,35308,2,4,2,1,2
202300042229,2,9,2023,12:30,1,1,1,02,02433,1,3,2,1,1
202300042229,2,9,2023,12:30,1,1,1,02,02433,1,3,2,1,1
202300042230,7,4,2023,18:10,1,1,6,92,92073,2,3,2,1,1
202300042231,9,12,2023,14:40,1,9,3,14,14061,1,3,2,1,2
202300042231,9,12,2023,14:40,1,9,3,14,14061,1,3,2,4,2
202300042232,30,8,2023,22:45,5,1,3,84,84148,2,4,2,1,1
202300042232,30,8,2023,22:45,5,1,3,84,84148,2,4,-1,-1,-1
202300042233,7,4,2023,08:45,1,1,6,92,92077,2,3,4,2,1
202300042233,7,4,2023,08:45,1,1,6,92,92077,2,3,4,2,1
202300042234,9,12,2023,00:15,3,8,7,30,30209,1,3,2,1,2
202300042235,1,9,2023,07:20,1,1,6,01,01069,1,3,-1,1,1
202300042236,7,4,2023,12:40,1,1,3,92,92063,2,4,1,1,1
202300042237,8,12,2023,16:57,2,8,3,77,77239,1,3,2,1,2
202300042237,8,12,2023,16:57,2,8,3,77,77239,1,3,2,1,2
202300042238,8,12,2023,16:00,2,7,3,76,76372,1,3,2,1,1
202300042238,8,12,2023,16:00,2,7,3,76,76372,1,3,2,1,1
202300042239,6,4,2023,16:15,1,1,4,92,92048,2,3,2,3,1
202300042240,1,9,2023,14:50,1,1,3,01,01133,1,3,2,1,1
202300042241,9,12,2023,07:44,2,2,1,82,82149,1,3,2,1,2
202300042242,6,4,2023,19:30,1,1,6,92,92036,2,4,2,1,1
202300042242,6,4,2023,19:30,1,1,6,92,92036,2,4,2,1,1
202300042243,8,12,2023,20:40,3,2,6,71,71282,1,3,2,2,2
202300042244,7,4,2023,11:30,1,1,2,92,92026,2,3,-1,1,1
202300042245,9,12,2023,01:05,3,2,6,68,68006,1,3,2,1,2
202300042246,1,9,2023,17:00,1,1,6,07,07027,1,3,2,1,1
202300042247,7,4,2023,17:28,1,1,1,92,92023,2,3,2,2,1
202300042247,7,4,2023,17:28,1,1,1,92,92023,2,3,2,1,1
202300042248,9,12,2023,05:48,5,1,1,68,68004,2,4,2,2,2
202300042249,1,9,2023,19:00,1,1,2,40,40122,1,3,3,1,1
202300042250,7,4,2023,12:15,1,1,3,92,92019,2,4,2,1,1
202300042251,9,12,2023,00:40,3,3,6,29,29110,1,3,2,1,2
202300042252,1,9,2023,23:55,3,1,7,17,17022,1,3,2,1,1
202300042253,9,12,2023,02:05,3,1,1,13,13036,1,3,2,1,1
202300042254,7,4,2023,18:20,1,1,2,50,50167,2,4,2,1,1
202300042255,8,4,2023,09:20,1,1,6,37,37024,2,3,2,1,1
202300042256,8,12,2023,08:00,2,2,1,02,02185,1,3,2,2,2
202300042257,2,9,2023,17:50,1,1,3,37,37234,1,3,2,2,1
202300042257,2,9,2023,17:50,1,1,3,37,37234,1,3,2,1,1
202300042258,8,4,2023,15:00,1,1,7,2A,2A065,1,3,2,1,1
202300042259,9,12,2023,08:30,2,3,6,02,02397,2,3,2,1,2
202300042260,8,4,2023,03:09,5,1,7,06,06149,2,7,1,1,1
202300042261,2,9,2023,15:33,1,1,7,52,52121,1,3,2,1,1
202300042262,8,12,2023,19:00,3,8,1,03,03073,1,3,2,3,2
202300042263,7,4,2023,11:25,1,1,2,84,84088,1,3,2,1,1
202300042264,1,9,2023,22:15,3,1,7,88,88351,1,3,2,1,1
202300042265,26,2,2023,13:42,1,6,2,11,11307,1,3,2,1,1
202300042266,8,12,2023,15:40,1,8,7,14,14739,2,3,2,2,2
202300042266,8,12,2023,15:40,1,8,7,14,14739,2,3,2,1,2
202300042267,8,4,2023,01:30,4,1,6,60,60260,1,3,2,1,1
202300042268,8,12,2023,17:40,5,1,3,10,10034,2,4,2,1,1
202300042268,8,12,2023,17:40,5,1,3,10,10034,2,4,2,1,1
202300042269,8,4,2023,08:20,1,1,6,87,87025,1,3,2,1,1
202300042270,1,9,2023,19:45,1,1,3,24,24300,1,4,2,1,1
202300042271,8,4,2023,16:00,1,1,6,62,62092,2,4,2,1,1
202300042272,8,12,2023,07:50,3,1,6,28,28298,1,3,2,1,1
202300042273,8,12,2023,14:50,1,1,3,17,17147,1,3,2,1,1
202300042273,8,12,2023,14:50,1,1,3,17,17147,1,3,2,1,1
202300042274,1,9,2023,07:40,1,1,7,987,98715,1,2,3,2,1
202300042275,7,4,2023,21:40,3,1,5,65,65138,1,3,2,1,1
202300042276,8,12,2023,17:50,3,1,1,37,37046,1,3,2,1,2
202300042277,7,4,2023,23:15,3,1,7,63,63040,1,9,2,1,1
202300042278,2,9,2023,06:15,3,1,6,47,47214,1,1,3,1,2
202300042279,8,12,2023,21:08,3,1,7,30,30272,1,3,1,1,2
202300042280,7,4,2023,10:30,1,1,3,12,12006,1,3,2,1,1
202300042280,7,4,2023,10:30,1,1,3,12,12006,1,3,2,1,1
202300042280,7,4,2023,10:30,1,1,3,12,12006,1,3,2,1,1
202300042281,1,9,2023,17:20,1,1,6,74,74081,2,4,-1,1,1
202300042281,1,9,2023,17:20,1,1,6,74,74081,2,4,2,1,1
202300042282,7,4,2023,20:30,3,2,6,39,39399,1,3,2,1,2
202300042283,8,12,2023,17:25,3,1,2,38,38397,1,1,3,2,1
202300042284,2,9,2023,06:40,1,1,7,51,51183,1,1,3,1,1
202300042285,7,4,2023,09:45,1,5,5,35,35207,1,3,2,1,1
202300042286,8,12,2023,07:50,5,8,3,45,45053,1,3,2,2,2
202300042286,8,12,2023,07:50,5,8,3,45,45053,1,3,2,1,2
202300042287,1,9,2023,15:35,1,1,2,34,34032,1,1,2,1,1
202300042288,8,4,2023,11:15,1,1,6,29,29074,2,4,1,1,1
202300042289,8,12,2023,23:45,3,1,7,13,13058,1,3,2,1,2
202300042290,1,9,2023,15:00,1,1,2,21,21684,1,1,3,1,1
202300042291,8,4,2023,11:15,1,1,3,29,29174,1,3,2,1,1
202300042291,8,4,2023,11:15,1,1,3,29,29174,1,3,2,1,1
202300042292,8,12,2023,18:30,4,1,3,45,45144,1,4,2,1,2
202300042292,8,12,2023,18:30,4,1,3,45,45144,1,4,2,1,2
202300042293,7,4,2023,19:30,2,1,1,73,73162,1,3,2,1,1
202300042294,7,12,2023,12:55,1,1,3,04,04245,1,4,-1,-1,-1
202300042294,7,12,2023,12:55,1,1,3,04,04245,1,4,2,2,1
202300042295,2,9,2023,14:15,1,1,1,77,77005,1,3,2,2,1
202300042296,8,4,2023,09:50,1,1,3,18,18028,1,3,2,1,1
202300042296,8,4,2023,09:50,1,1,3,18,18028,1,3,2,1,1
202300042297,1,9,2023,08:45,1,2,2,77,77388,2,3,2,1,1
202300042297,1,9,2023,08:45,1,2,2,77,77388,2,3,-1,1,1
202300042298,8,12,2023,16:15,1,1,3,10,10095,1,3,2,1,1
202300042299,8,4,2023,18:00,1,1,7,43,43224,1,3,2,1,1
202300042300,8,4,2023,13:15,1,1,7,10,10005,2,3,2,1,1
202300042300,8,4,2023,13:15,1,1,7,10,10005,2,3,1,1,1
202300042301,8,12,2023,18:10,5,2,3,69,69171,2,3,2,1,2
202300042301,8,12,2023,18:10,5,2,3,69,69171,2,3,2,1,2
202300042302,2,9,2023,01:00,3,1,5,66,66190,1,3,2,1,1
202300042303,9,12,2023,07:30,3,3,6,85,85236,1,3,2,1,2
202300042304,8,4,2023,18:15,1,1,1,21,21136,1,3,2,4,1
202300042305,1,9,2023,19:45,1,1,7,11,11190,1,3,2,1,1
202300042306,9,12,2023,08:10,3,3,2,60,60045,1,3,2,1,2
202300042307,1,9,2023,20:00,2,1,7,68,68309,2,3,2,1,1
202300042308,25,3,2023,22:15,3,1,7,85,85130,1,3,3,1,1
202300042309,8,12,2023,18:20,5,1,3,80,80212,2,3,2,2,1
202300042310,2,9,2023,17:15,1,1,6,88,88512,2,3,2,1,1
202300042310,2,9,2023,17:15,1,1,6,88,88512,2,3,2,1,1
202300042311,8,12,2023,07:45,2,3,2,13,13001,1,1,-1,1,2
202300042312,8,4,2023,20:45,1,1,3,85,85154,1,3,2,1,1
202300042312,8,4,2023,20:45,1,1,3,85,85154,1,3,2,-1,1
202300042313,1,9,2023,17:45,1,1,5,54,54364,1,3,2,1,1
202300042314,8,12,2023,06:30,3,3,5,13,13026,1,1,-1,1,2
202300042315,8,4,2023,12:30,1,1,3,85,85108,2,3,2,1,1
